time,seconds_elapsed,z,y,x
1761395645655382300,0.18138232421875,-0.40850409865379333,-0.27442312240600586,0.3280249834060669
1761395645694912800,0.220912841796875,-0.2915268540382385,-0.125987246632576,0.09651386737823486
1761395645714678000,0.240677978515625,-0.2864873707294464,-0.2730487287044525,0.06978929787874222
1761395645734443300,0.260443359375,-0.27197974920272827,-0.32038938999176025,0.045355409383773804
1761395645754208500,0.28020849609375,-0.25289076566696167,-0.25716668367385864,-0.018936265259981155
1761395645773974000,0.29997412109375,-0.19455485045909882,-0.16874656081199646,-0.07681404054164886
1761395645793739300,0.3197392578125,-0.09926267713308334,-0.1513374149799347,-0.1632489264011383
1761395645813504500,0.33950439453125,-0.02489202655851841,-0.11667182296514511,-0.22021043300628662
1761395645833269800,0.359269775390625,-0.022754060104489326,-0.08780929446220398,-0.1513374149799347
1761395645852648000,0.37864794921875,-0.03023693896830082,-0.06734590977430344,-0.11377029865980148
1761395645872025900,0.39802587890625,-0.005497625097632408,-0.0653606578707695,-0.1582094430923462
1761395645891403500,0.417403564453125,-0.01695101149380207,-0.08322793990373611,-0.21746163070201874
1761395645910781400,0.436781494140625,-0.04474456235766411,-0.06810946762561798,-0.25289076566696167
1761395645930159000,0.4561591796875,-0.046729814261198044,-0.024586603045463562,-0.20585553348064423
1761395645949537000,0.475537109375,-0.04550812020897865,0.062306419014930725,-0.08826743066310883
1761395645968914700,0.494914794921875,0.025350160896778107,0.10094250738620758,0.004123218823224306
1761395645988292600,0.514292724609375,0.10017894953489304,0.08215895295143127,0.05344913527369499
1761395646007670300,0.533670166015625,0.10628741979598999,0.07864658534526825,0.11300674080848694
1761395646027048200,0.553048095703125,0.10873081535100937,0.08612946420907974,0.13148486614227295
1761395646046425900,0.57242578125,0.11590826511383057,0.08032641559839249,0.09086353331804276
1761395646065803800,0.5918037109375,0.08139539510011673,0.06841489672660828,0.007788302376866341
1761395646085181400,0.611181396484375,0.014965757727622986,0.051769305020570755,-0.07620319724082947
1761395646104559400,0.630559326171875,-0.023364907130599022,0.02886253222823143,-0.08964183181524277
1761395646123937000,0.64993701171875,-0.011911521665751934,0.06001574173569679,-0.04443913698196411
1761395646143315000,0.66931494140625,0.006108472589403391,0.07803573459386826,-0.0018325417768210173
1761395646162692600,0.688692626953125,-0.0024433890357613564,0.057114217430353165,-0.0325276181101799
1761395646182070500,0.708070556640625,-0.0022906772792339325,0.016340164467692375,-0.08521319180727005
1761395646201448200,0.7274482421875,0.0065666078589856625,-0.015423892997205257,-0.08964183181524277
1761395646220826000,0.746826171875,0.009773556143045425,-0.008704573847353458,-0.08276980370283127
1761395646240203800,0.766203857421875,0.03420744836330414,0.04077405482530594,-0.08170082420110703
1761395646259581700,0.785581787109375,0.06963659077882767,0.04443913698196411,-0.072232685983181
1761395646278959400,0.80495947265625,0.06841489672660828,-0.007330167107284069,-0.054365407675504684
1761395646298337300,0.824337158203125,0.0650552362203598,-0.07757759839296341,-0.04367557913064957
1761395646317715000,0.84371484375,0.06032116711139679,-0.12583453953266144,-0.04749337583780289
1761395646337092600,0.863092529296875,0.05925218388438225,-0.10735640674829483,-0.05726693198084831
1761395646356470500,0.882470458984375,0.05344913527369499,-0.06368082761764526,-0.0331384651362896
1761395646375848200,0.90184814453125,0.055587101727724075,-0.09361234307289124,0.005650337319821119
1761395646395226000,0.92122607421875,0.0590994730591774,-0.11117420345544815,0.016492875292897224
1761395646414604000,0.94060400390625,0.04932591691613197,-0.06581879407167435,0.013133215717971325
1761395646433981700,0.959981689453125,0.003970507066696882,-0.012827792204916477,0.0010689827613532543
1761395646453359600,0.979359619140625,-0.04169032722711563,0.023212196305394173,-0.018936265259981155
1761395646472737300,0.9987373046875,-0.07498150318861008,0.05925218388438225,-0.014049487188458443
1761395646492115200,1.018115234375,-0.09116895496845245,0.09239064902067184,0.023059483617544174
1761395646511492900,1.037492919921875,-0.08765657991170883,0.034818295389413834,0.055892523378133774
1761395646530870500,1.05687060546875,-0.0841442123055458,-0.04734066128730774,0.04199574887752533
1761395646550248400,1.07624853515625,-0.06978929787874222,-0.08032641559839249,-0.007482878863811493
1761395646569626000,1.095626220703125,-0.06184828653931618,-0.06872031837701797,-0.0916270911693573
1761395646589004000,1.115004150390625,-0.05543438717722893,-0.0456608310341835,-0.13713520765304565
1761395646608381700,1.134381591796875,-0.029167955741286278,0.046424392610788345,-0.08002099394798279
1761395646627759600,1.153759521484375,-0.02244863659143448,0.0981936976313591,0.02733541466295719
1761395646647137300,1.17313720703125,-0.0029015245381742716,0.06459710001945496,0.056961506605148315
1761395646666515200,1.19251513671875,0.025808297097682953,0.017867282032966614,-0.009620844386518002
1761395646685892900,1.211892822265625,0.028251685202121735,0.01175880990922451,-0.0719272643327713
1761395646705270800,1.231270751953125,0.0065666078589856625,0.02748812735080719,-0.06047387793660164
1761395646724648400,1.2506484375,-0.016645587980747223,-0.021532366052269936,-0.0587940476834774
1761395646744026400,1.2700263671875,-0.0594048947095871,-0.07971556484699249,-0.07528692483901978
1761395646763404000,1.289404052734375,-0.09712471067905426,-0.08903098851442337,-0.1169772520661354
1761395646802159600,1.32815966796875,-0.10201149433851242,-0.028404397889971733,-0.09987352788448334
1761395646821537500,1.34753759765625,-0.11560284346342087,-0.06841489672660828,-0.08948912471532822
1761395646840915200,1.366915283203125,-0.1426328420639038,-0.06062658876180649,-0.13270656764507294
1761395646860293000,1.386293212890625,-0.14660334587097168,-0.014965757727622986,-0.16034740209579468
1761395646879670800,1.4056708984375,-0.12812520563602448,0.013744063675403595,-0.1510319858789444
1761395646899048700,1.425048583984375,-0.12140589207410812,0.025655584409832954,-0.08170082420110703
1761395646918426400,1.44442626953125,-0.0784938707947731,0.07543963938951492,0.01252236869186163
1761395646937804300,1.46380419921875,0.02367033064365387,0.028098974376916885,0.06047387793660164
1761395646957182000,1.483181884765625,0.21623992919921875,0.025808297097682953,0.03497100621461868
1761395646976559900,1.502559814453125,0.26602399349212646,0.03924693539738655,-0.06306997686624527
1761395646995937500,1.5219375,0.2079934924840927,0.05741964280605316,-0.12781979143619537
1761395647015315500,1.5413154296875,0.16217994689941406,0.058335911482572556,-0.12781979143619537
1761395647034693000,1.560693115234375,0.08612946420907974,0.02748812735080719,-0.14645062386989594
1761395647054070800,1.58007080078125,0.03237490355968475,0.06383354216814041,-0.19272230565547943
1761395647073448700,1.59944873046875,0.04428642615675926,0.08887827396392822,-0.19058434665203094
1761395647092826400,1.618826416015625,0.02886253222823143,0.08796200156211853,-0.16126367449760437
1761395647112204300,1.638204345703125,-0.017867282032966614,0.13560809195041656,-0.13591352105140686
1761395647131582200,1.657582275390625,0.016798298805952072,0.19379130005836487,-0.1363716572523117
1761395647150959900,1.6769599609375,0.055739812552928925,0.1435490995645523,-0.1707318127155304
1761395647170337800,1.696337890625,0.015271181240677834,0.05268557742238045,-0.15912571549415588
1761395647189715500,1.715715576171875,-0.06612421572208405,0.0022906772792339325,-0.1522536724805832
