time_acc,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,activity
0.927190673828125,0.7772109508514404,0.3285131454467773,-0.1112313270568847,0.021074229851365,-0.108425386250019,0.0604738779366016,being_still
0.946568359375,0.93156635761261,0.3581514358520508,-0.1443777084350586,0.0177145712077617,-0.0630699768662452,0.0505476109683513,being_still
0.9659462890625,0.798890233039856,0.3122768402099609,-0.2049221992492675,0.0056503373198211,-0.0099262678995728,0.0051922015845775,being_still
0.985323974609375,0.7494097948074341,0.2718944549560547,-0.0773916244506836,-0.0143549107015132,0.0261137206107378,-0.0404686294496059,being_still
1.004701904296875,0.7097522020339966,0.2448987960815429,0.1067786216735839,-0.0094681326299905,0.062000997364521,-0.0736070945858955,being_still
1.02407958984375,0.517058253288269,0.2418441772460937,0.1853971481323242,0.027640838176012,0.0951394587755203,-0.089947260916233,being_still
1.04345751953125,0.4239356517791748,0.2652626037597656,-0.0312445163726806,0.0604738779366016,0.0375671051442623,-0.0862821787595748,being_still
1.0628349609375,0.4694501161575317,0.1748132705688476,-0.3358244895935058,0.0465771034359931,-0.0444391369819641,-0.0827698037028312,being_still
1.082212890625,0.5377637147903442,0.0808925628662109,-0.6139605045318604,-0.0027488125488162,-0.0775775983929634,-0.0685676038265228,being_still
1.101590576171875,0.5585991144180298,0.0158195495605468,-0.4484665393829345,-0.0870457366108894,-0.0659715011715889,-0.0604738779366016,being_still
1.120968505859375,0.5072221755981445,0.03399658203125,0.0567407608032226,-0.1325538605451584,-0.0427593067288398,-0.0540599822998046,being_still
1.14034619140625,0.5391172170639038,0.1300802230834961,0.4474191665649414,-0.0754396393895149,0.0491732060909271,-0.027793550863862,being_still
1.15972412109375,0.3455731868743896,0.228154182434082,0.2032270431518554,0.0319167710840702,0.1009425073862075,-0.021074229851365,being_still
1.179101806640625,0.1465907096862793,0.315774917602539,-0.2632339000701904,0.0615428611636161,0.0673459097743034,-0.0015271181473508,being_still
1.1984794921875,0.2614448070526123,0.2242202758789062,-0.3860652446746826,-0.0050394898280501,0.0206160955131053,0.0270299911499023,being_still
1.217857421875,0.4949346780776977,0.0285873413085937,-0.1942183971405029,-0.0673459097743034,0.0145076224580407,0.0294733811169862,being_still
1.237235107421875,0.5235490798950195,0.0179338455200195,-0.2448830604553222,-0.0558925233781337,0.0303896516561508,0.0077883023768663,being_still
1.256613037109375,0.5088205337524414,-0.0624351501464843,-0.2897653579711914,-0.0542126931250095,-0.0187835525721311,-0.0152711812406778,being_still
1.27599072265625,0.5884543657302856,0.0642642974853515,-0.3991107940673828,-0.0707055702805519,-0.0768140405416488,-0.0580304898321628,being_still
1.29536865234375,0.5338596105575562,0.0786399841308593,-0.318209171295166,-0.1123958975076675,-0.0862821787595748,-0.0959030166268348,being_still
1.314746337890625,0.2865567207336426,0.1724309921264648,0.0272541046142578,-0.130721315741539,-0.0389415137469768,-0.1102579310536384,being_still
1.334124267578125,0.33271324634552,0.278813362121582,0.0343742370605468,-0.0952921733260154,-0.0256555844098329,-0.1006370857357978,being_still
1.353501708984375,0.4953106641769409,0.3682241439819336,-0.1599185466766357,-0.0849077701568603,-0.0656660795211792,-0.1142284348607063,being_still
1.372879638671875,0.425405740737915,0.3590707778930664,-0.0829410552978515,-0.1281252056360244,-0.0577250644564628,-0.1412584334611892,being_still
1.39225732421875,0.2642574310302734,0.38018798828125,0.0702242851257324,-0.1557660549879074,-0.0122169451788067,-0.1452289372682571,being_still
1.41163525390625,0.4752625226974487,0.3819351196289062,0.3163952827453613,-0.1464506238698959,0.0164928752928972,-0.1269035190343856,being_still
1.431012939453125,0.5319575071334839,0.2792205810546875,0.2859573364257812,-0.0771194696426391,0.0284043978899717,-0.1201841980218887,being_still
1.450390869140625,0.2674665451049804,0.1093006134033203,-0.0599708557128906,0.017103724181652,0.0783411636948585,-0.0771194696426391,being_still
1.4697685546875,-0.6519224643707275,-0.1923818588256836,-0.4036664962768554,0.0650552362203598,0.0308477859944105,0.0248920265585184,being_still
1.489146484375,-0.2048563957214355,-0.3128795623779297,-0.5993571281433105,0.0395523607730865,0.0285571087151765,0.2174616307020187,being_still
1.508524169921875,0.4042205810546875,-0.2766809463500976,-0.4857573509216308,-0.0583359114825725,0.0419957488775253,0.2672456800937652,being_still
1.527902099609375,0.3509089946746826,-0.1139860153198242,-0.2380228042602539,-0.1232384368777275,0.0601684562861919,0.2092151790857315,being_still
1.54727978515625,0.5333386659622192,0.078531265258789,-0.067204475402832,-0.1232384368777275,0.0610847249627113,0.163401648402214,being_still
1.56665771484375,0.7529834508895874,0.2040157318115234,-0.1715345382690429,-0.1418692767620086,0.0303896516561508,0.0873511582612991,being_still
1.586035400390625,0.5781404972076416,0.320474624633789,0.0067572593688964,-0.1881409585475921,0.066735066473484,0.0335965976119041,being_still
1.605413330078125,0.7628800868988037,0.4070291519165039,0.2273449897766113,-0.1858502775430679,0.0916270911693573,0.0456608310341835,being_still
1.624791015625,1.0757503509521484,0.4381084442138672,0.1441168785095214,-0.1566823273897171,0.0908635333180427,0.0302369389683008,being_still
1.6441689453125,0.7497717142105103,0.4342851638793945,-0.156712532043457,-0.1313321590423584,0.1383569091558456,-0.0164928752928972,being_still
1.66354638671875,0.5254546403884888,0.4470052719116211,-0.2638826370239258,-0.1317902952432632,0.1965401023626327,0.0181727055460214,being_still
1.68292431640625,0.7903937101364136,0.3169279098510742,-0.1161556243896484,-0.1661504507064819,0.1462979167699813,0.0569615066051483,being_still
1.702302001953125,1.2866705656051636,0.3643980026245117,-0.0560665130615234,-0.1545443534851074,0.0554343871772289,0.0166455879807472,being_still
1.7216796875,0.9380429983139038,0.3226289749145508,-0.1459150314331054,-0.1476723253726959,0.0050394898280501,-0.0647498071193695,being_still
1.7410576171875,0.1023125648498535,0.1568412780761718,-0.2170987129211425,-0.157445877790451,0.055281676352024,-0.0536018460988998,being_still
1.760435546875,0.6286492347717285,0.2270355224609375,-0.1361255645751953,-0.1973036676645279,0.0652079433202743,0.0302369389683008,being_still
1.779813232421875,0.7757647037506104,0.027475357055664,0.2376947402954101,-0.2189887464046478,0.0572669319808483,0.0181727055460214,being_still
1.799191162109375,0.2779412269592285,-0.0037860870361328,0.4245986938476562,-0.1252236813306808,0.0949867516756057,0.0035123717971146,being_still
1.81856884765625,0.2309250831604004,0.0444040298461914,0.1362886428833007,-0.0142021989449858,0.0694838762283325,0.051158457994461,being_still
1.83794677734375,0.3653744459152221,0.0869646072387695,-0.1573419570922851,-0.004275931045413,0.0204633828252553,0.091932512819767,being_still
1.857324462890625,0.2776205539703369,0.0994892120361328,-0.3151874542236328,-0.0335965976119041,0.0348182953894138,0.1165191158652305,being_still
1.876702392578125,0.1888949871063232,0.0735902786254882,-0.1225385665893554,-0.07437065243721,0.0076355906203389,0.1426328420639038,being_still
1.896080078125,0.6369554996490479,0.0980072021484375,0.1302037239074707,-0.0601684562861919,-0.042606595903635,0.1615691035985946,being_still
1.915457763671875,0.9503881931304932,0.2329988479614257,0.1481428146362304,0.0065666078589856,0.0526855774223804,0.0955975949764251,being_still
1.934835693359375,0.6139733791351318,0.3056726455688476,-0.1504812240600586,0.0873511582612991,0.1632489264011383,0.0041232188232243,being_still
1.954213134765625,0.5875043869018555,0.230992317199707,-0.4038953781127929,0.0977355614304542,0.1446180939674377,-0.0256555844098329,being_still
1.973591064453125,0.503612756729126,0.2604398727416992,-0.576662540435791,0.0238230433315038,0.009620844386518,-0.055281676352024,being_still
1.99296875,0.2950911521911621,0.2714443206787109,-0.5036921501159668,-0.0615428611636161,0.0061084725894033,-0.0423011742532253,being_still
2.0123466796875,0.4008831977844238,0.2330999374389648,-0.2765188217163086,-0.0936123430728912,0.0132859274744987,-0.0177145712077617,being_still
2.031724365234375,0.4130113124847412,0.1823463439941406,-0.2892789840698242,-0.0984991192817688,-0.0151184694841504,-0.0282516852021217,being_still
2.051102294921875,0.5858395099639893,0.0915708541870117,0.1044197082519531,-0.0876565799117088,0.0997208133339881,-0.0181727055460214,being_still
2.07047998046875,0.3591887950897217,0.1698341369628906,0.0186095237731933,-0.0287098214030265,0.1605001240968704,-0.0172564350068569,being_still
2.08985791015625,0.0059068202972412,0.1650810241699218,-0.3935174942016601,0.0326803289353847,0.1087308153510093,-0.0103844031691551,being_still
2.109235595703125,0.1090841293334961,0.0266456604003906,-0.6555805206298828,-0.0062611843459308,0.0424538850784301,0.0284043978899717,being_still
2.128613525390625,0.2061107158660888,-0.1412525177001953,-0.3587913513183594,-0.1357607990503311,0.0565033704042434,0.0372616834938526,being_still
2.1479912109375,0.5268772840499878,0.0098562240600585,-0.2198238372802734,-0.1820324808359146,0.1027750521898269,-0.0218377895653247,being_still
2.167369140625,0.0316472053527832,0.3535804748535156,-0.6014838218688965,-0.197609081864357,0.0178672820329666,-0.1360662281513214,being_still
2.186746826171875,-0.7542674541473389,0.4096584320068359,-0.7027783393859863,-0.2786990702152252,0.0438282899558544,-0.0937650576233863,being_still
2.206124755859375,0.0897421836853027,0.1969995498657226,-0.4304399490356445,-0.3978142738342285,0.050853032618761,0.0343601591885089,being_still
2.22550244140625,0.4077165126800537,0.0281658172607421,-0.3324537277221679,-0.4553866386413574,-0.0577250644564628,0.0137440636754035,being_still
2.24488037109375,-0.0912036895751953,0.0763092041015625,0.007697582244873,-0.4518742561340332,0.0204633828252553,0.0048867780715227,being_still
2.2642578125,0.1215078830718994,0.1625471115112304,-0.2861766815185547,-0.4642439186573028,-0.0581832006573677,0.0679567605257034,being_still
2.2836357421875,0.6261508464813232,0.0410633087158203,-0.2898077964782715,-0.5563291311264038,-0.163401648402214,0.0922379344701767,being_still
2.303013427734375,0.195040225982666,-0.0227646827697753,-0.1441326141357422,-0.5923691391944885,-0.2304421216249466,0.0525328628718853,being_still
2.322391357421875,-0.3357021808624267,0.1526126861572265,-0.5209712982177734,-0.6192464232444763,-0.3310792148113251,0.1091889441013336,being_still
2.34176904296875,0.2671467065811157,0.4014215469360351,-0.7694473266601562,-0.6989619731903076,-0.3523061573505401,0.2848075330257416,being_still
2.36114697265625,1.251415729522705,-0.2929220199584961,-0.5544013977050781,-0.8034168481826782,-0.29839888215065,0.3710896968841553,being_still
2.380524658203125,1.1886200904846191,-0.0890145301818847,0.1895022392272949,-0.8593093752861023,-0.3025220930576324,0.3252761662006378,being_still
2.399902587890625,1.854601502418518,0.3127608299255371,0.8173341751098633,-0.7107207775115967,-0.2683146595954895,0.2053973972797393,being_still
2.4192802734375,1.4738669395446775,0.5916762351989746,1.2633585929870603,-0.4251496791839599,-0.0868930220603942,-0.0218377895653247,being_still
2.438657958984375,1.6380219459533691,1.0280885696411133,0.8651084899902344,-0.1270562261343002,0.0045813545584678,-0.149199441075325,being_still
2.458035888671875,0.7743685245513916,0.2640252113342285,0.4709510803222656,0.0346655808389186,0.019241688773036,-0.235023483633995,being_still
2.47741357421875,0.3214997053146362,0.0547399520874023,0.5102672576904297,0.1096470803022384,-0.0380252413451671,-0.2159345000982284,being_still
2.49679150390625,0.2146987915039062,0.1708965301513672,0.2309565544128418,0.1743968874216079,-0.2154763638973236,-0.2159345000982284,being_still
2.516169189453125,-0.087085485458374,0.1531028747558593,-0.041299819946289,0.1944021433591842,-0.3872771561145782,-0.1704263836145401,being_still
2.535547119140625,0.9602947235107422,0.148040771484375,-0.2618961334228515,0.2915268540382385,-0.1664558798074722,-0.0583359114825725,being_still
2.554924560546875,1.6508723497390747,-0.4972071647644043,-0.5906505584716797,0.2744231224060058,-0.1032331883907318,-0.0896418318152427,being_still
2.574302490234375,2.045747756958008,-0.7970848083496094,-0.7465476989746094,0.0444391369819641,-0.2147128134965896,-0.1314848661422729,being_still
2.59368017578125,1.7292983531951904,-0.5385828018188477,-0.2429914474487304,-0.1185043677687645,-0.2055501043796539,-0.2406738251447677,being_still
2.61305810546875,1.5871977806091309,-0.2151589393615722,-0.2395110130310058,-0.1915006190538406,-0.2541124522686004,-0.3251234591007232,being_still
2.632435791015625,1.1909749507904053,-0.0559792518615722,-0.2517633438110351,-0.2899997234344482,-0.337340384721756,-0.3668137788772583,being_still
2.651813720703125,0.7688790559768677,0.0107374191284179,0.9521317481994628,-0.3293993771076202,-0.3005368411540985,-0.3781144618988037,being_still
2.67119140625,0.5920572280883789,0.0200028419494628,1.129838943481445,-0.1820324808359146,-0.3513898849487304,-0.3431434333324432,being_still
2.6905693359375,0.3967487812042236,0.0508103370666503,0.5925893783569336,0.0339020229876041,-0.303132951259613,-0.3367295563220978,being_still
2.709947021484375,0.0130906105041503,0.3434643745422363,0.0312070846557617,0.145687073469162,-0.1863084137439727,-0.3295520842075348,being_still
2.729324951171875,-0.3162846565246582,0.5146651268005371,-0.4492974281311035,0.1273616552352905,-0.1079672500491142,-0.2754921019077301,being_still
2.74870263671875,-0.3497512340545654,0.6571483612060547,-0.7369785308837891,0.047035239636898,-0.0447445623576641,-0.2162399291992187,being_still
2.76808056640625,-0.3391284942626953,0.7892065048217773,-0.598783016204834,-0.0844496339559555,0.0572669319808483,-0.1594311296939849,being_still
2.787458251953125,-0.4379253387451172,0.7916836738586426,-0.1533913612365722,-0.1369825005531311,0.1537808030843734,-0.1197260618209838,being_still
2.806836181640625,-0.9867122173309326,1.1263375282287598,0.0971007347106933,-0.050853032618761,0.1890572309494018,-0.0726908221840858,being_still
2.8262138671875,-1.0558528900146484,1.239737033843994,0.0639019012451171,0.0888782739639282,0.1887518018484115,0.0102316914126276,being_still
2.845591796875,0.2544870376586914,0.1880578994750976,-0.4738192558288574,0.1614163815975189,0.1278197914361953,0.0742179453372955,being_still
2.86496923828125,1.083574295043945,-0.1958670616149902,-0.973519802093506,0.153933510184288,0.1612636744976043,0.0157293174415826,being_still
2.88434716796875,0.6920974254608154,-0.0018329620361328,-0.5301704406738281,0.1079672500491142,0.2284568697214126,-0.0734543800354003,being_still
2.903724853515625,0.2635896205902099,0.272737979888916,-0.0957198143005371,0.089336410164833,0.1226275861263275,-0.0775775983929634,being_still
2.923102783203125,0.3868438005447387,0.3718380928039551,-0.2322230339050293,0.0824643820524215,-0.0221432130783796,-0.0177145712077617,being_still
2.94248046875,0.557532548904419,0.3792948722839355,-0.2703995704650879,0.0306950751692056,-0.0195471122860908,0.0325276181101799,being_still
2.9618583984375,0.5342798233032227,0.2997679710388183,-0.2059307098388672,-0.0395523607730865,-0.0006108472589403,0.0714691281318664,being_still
2.981236083984375,0.3693640232086181,0.2887105941772461,-3.67164611816e-05,-0.0900999680161476,-0.0177145712077617,0.0995681062340736,being_still
3.00061376953125,0.3490552902221679,0.1905250549316406,0.1118884086608886,-0.1064401343464851,-0.007330167107284,0.1178935244679451,being_still
3.01999169921875,0.3921098709106445,0.1785006523132324,0.0695710182189941,-0.0853659063577652,0.0589467622339725,0.1207950487732887,being_still
3.039369384765625,0.2588889598846435,0.2189130783081054,0.2354440689086914,-0.0569615066051483,0.0297788046300411,0.1235438585281372,being_still
3.058747314453125,0.5962340831756592,0.1262331008911132,0.2687873840332031,0.0015271181473508,-0.0594048947095871,0.1264453828334808,being_still
3.078125,0.6861412525177002,0.0633254051208496,0.2434501647949218,0.0642916709184646,-0.091932512819767,0.0917797982692718,being_still
3.0975029296875,0.5346591472625732,0.1014270782470703,0.0483474731445312,0.1194206401705741,-0.1203369125723838,0.0652079433202743,being_still
3.116880615234375,0.4895585775375366,0.1896724700927734,-0.1114993095397949,0.1462979167699813,-0.1082726791501045,0.062000997364521,being_still
3.136258544921875,0.4612793922424316,0.3122243881225586,-0.207099437713623,0.1447708010673523,-0.0868930220603942,0.0760504826903343,being_still
3.155635986328125,0.4245529174804687,0.2884292602539062,-0.3692531585693359,0.125987246632576,-0.035887274891138,0.0962084457278251,being_still
3.175013916015625,0.4592362642288208,0.2856259346008301,-0.411069393157959,0.0792574286460876,0.0097735561430454,0.1183516532182693,being_still
3.1943916015625,0.4081406593322754,0.1971077919006347,-0.3095827102661133,0.042606595903635,0.0488677807152271,0.1349972486495971,being_still
3.21376953125,0.4006929397583008,0.2272844314575195,-0.3357729911804199,0.0355818532407283,0.0649025216698646,0.1461452096700668,being_still
3.233147216796875,0.451385498046875,0.2356729507446289,-0.4115009307861328,0.0114533863961696,0.0303896516561508,0.150421142578125,being_still
3.252525146484375,0.4229786396026611,0.263885498046875,-0.2486977577209472,-0.0351237170398235,-0.0154238929972052,0.138967752456665,being_still
3.27190283203125,0.5191888809204102,0.2144441604614257,0.0141139030456542,-0.0452026985585689,-0.0477987974882125,0.113159455358982,being_still
3.29128076171875,0.5612612962722778,0.1789464950561523,-0.07639741897583,-0.0149657577276229,-0.0789520069956779,0.0757450610399246,being_still
3.310658447265625,0.6091428995132446,0.1487374305725097,-0.1196694374084472,-0.0149657577276229,-0.0447445623576641,0.0345128700137138,being_still
3.330036376953125,0.410485029220581,0.0939478874206543,0.1478991508483886,-0.0119115216657519,0.0164928752928972,0.0022906772792339,being_still
3.3494140625,0.4281117916107178,0.0914392471313476,0.1576814651489257,0.0525328628718853,-0.0128277922049164,-0.0100789796561002,being_still
3.3687919921875,0.4780572652816772,0.1764054298400879,-0.1816668510437011,0.0740652307868003,-0.0387887991964817,-0.0196998249739408,being_still
3.388169677734375,0.560065507888794,0.1703805923461914,-0.2350521087646484,0.0433701537549495,-0.0035123717971146,-0.0193943995982408,being_still
3.407547607421875,0.6354656219482422,0.2068061828613281,-0.1989750862121582,0.0149657577276229,-0.0181727055460214,-0.0244338903576135,being_still
3.42692529296875,0.6099579334259033,0.1922392845153808,-0.2098093032836914,-0.011606098152697,-0.0328330397605896,-0.0366508364677429,being_still
3.44630322265625,0.5111491680145264,0.1760663986206054,-0.0016646385192871,-0.0310004986822605,0.0091627091169357,-0.0378725305199623,being_still
3.4656806640625,0.5553992986679077,0.2324733734130859,0.0488958358764648,0.0007635590736754,0.0601684562861919,-0.0439810007810592,being_still
3.48505859375,0.3552049398422241,0.2337265014648437,-0.0819149017333984,0.0230594836175441,0.065513364970684,-0.057877779006958,being_still
3.504436279296875,0.3129552602767944,0.2070527076721191,-0.0770955085754394,0.0105371149256825,0.0439810007810592,-0.0517693050205707,being_still
3.52381396484375,0.3495621681213379,0.1894831657409668,0.0509939193725585,0.0201579593122005,0.0255028735846281,-0.0448972731828689,being_still
3.54319189453125,0.3088668584823608,0.1460218429565429,-0.1314144134521484,0.0383306667208671,0.0285571087151765,-0.0439810007810592,being_still
3.562569580078125,0.2602753639221191,0.1710648536682129,-0.2933082580566406,0.0258082970976829,0.0507003217935562,-0.0413849018514156,being_still
3.581947509765625,0.2239072322845459,0.2187857627868652,-0.1727638244628906,-0.0044286428019404,0.0507003217935562,-0.0335965976119041,being_still
3.6013251953125,0.2607755661010742,0.2163276672363281,-0.0184636116027832,-0.0131332157179713,0.0398577824234962,-0.0229067727923393,being_still
3.620703125,0.3795074224472046,0.2059907913208007,-0.0660252571105957,-0.0038177953101694,0.0354291424155235,-0.0024433890357613,being_still
3.640080810546875,0.4386950731277466,0.187197208404541,-0.1366610527038574,0.0097735561430454,0.0397050715982914,0.0068720318377017,being_still
3.659458740234375,0.3753914833068847,0.1692972183227539,-0.3076395988464355,0.0152711812406778,0.0152711812406778,0.0090099973604083,being_still
3.67883642578125,0.3622020483016968,0.2035679817199707,-0.4801478385925293,-0.0038177953101694,0.009620844386518,0.0172564350068569,being_still
3.69821435546875,0.4891951084136963,0.2663130760192871,-0.3894848823547363,-0.0465771034359931,0.0287098214030265,0.0291679557412862,being_still
3.717592041015625,0.5467191934585571,0.2686939239501953,-0.1686410903930664,-0.0716218426823616,0.0114533863961696,0.0267245676368474,being_still
3.736969970703125,0.5843725204467773,0.2387933731079101,-0.0359296798706054,-0.066735066473484,-0.0207688063383102,0.0213796533644199,being_still
3.756347412109375,0.5266615152359009,0.2015447616577148,-0.018587589263916,-0.038483377546072,-0.0306950751692056,0.0123696569353342,being_still
3.775725341796875,0.5806084871292114,0.1976208686828613,0.1436128616333007,-0.0100789796561002,-0.019241688773036,0.012675080448389,being_still
3.79510302734375,0.6870819330215454,0.2089605331420898,0.1975126266479492,0.027640838176012,0.0175618585199117,-0.0003054236294701,being_still
3.81448095703125,0.6056314706802368,0.2049269676208496,0.1934208869934082,0.0540599822998046,0.0177145712077617,-0.0224486365914344,being_still
3.833858642578125,0.4464260339736938,0.1838269233703613,-0.0881962776184082,0.055281676352024,-0.0039705070666968,-0.0337493121623992,being_still
3.853236572265625,0.4112484455108642,0.2222166061401367,-0.0805850028991699,0.0077883023768663,0.0039705070666968,-0.0239757541567087,being_still
3.8726142578125,0.4115681648254394,0.2011423110961914,0.0928988456726074,-0.0310004986822605,-0.0065666078589856,-0.0088572856038808,being_still
3.8919921875,0.522786021232605,0.1790223121643066,0.1134190559387207,-0.0273354146629571,0.0311532095074653,0.0009162708884105,being_still
3.911369873046875,0.5307613611221313,0.1468653678894043,0.1369056701660156,0.0294733811169862,0.0600157417356967,0.0050394898280501,being_still
3.930747802734375,0.4676566123962402,0.1452231407165527,-0.3420224189758301,0.0902526825666427,0.0803264155983924,0.0007635590736754,being_still
3.95012548828125,0.464473009109497,0.1676673889160156,-0.324124813079834,0.0595576092600822,0.0871984437108039,0.0054976250976324,being_still
3.96950341796875,0.4297173023223877,0.1291723251342773,-0.3703761100769043,0.0342074483633041,0.0604738779366016,-0.000152711814735,being_still
3.988881103515625,0.2631876468658447,0.1418642997741699,-0.4518837928771972,0.0209215190261602,0.0287098214030265,-0.0022906772792339,being_still
4.008259033203125,0.2866727113723755,0.1932711601257324,-0.4836053848266601,-0.0122169451788067,-0.0050394898280501,0.0117588099092245,being_still
4.02763671875,0.3843275308609009,0.168896198272705,-0.2003045082092285,-0.0606265887618064,-0.021074229851365,0.0201579593122005,being_still
4.04701416015625,0.4406840801239013,0.1512956619262695,0.0117964744567871,-0.0494786277413368,-0.0196998249739408,0.0183254182338714,being_still
4.06639208984375,0.4187730550765991,0.1470932960510254,0.0096421241760253,-0.0065666078589856,-0.0010689827613532,0.0093154208734631,being_still
4.085769775390625,0.4098576307296753,0.1613674163818359,-0.0609898567199707,0.0134386401623487,-0.0064138961024582,0.007330167107284,being_still
4.105147705078125,0.3595340251922607,0.1427021026611328,0.0954022407531738,0.009620844386518,-0.0242811776697635,0.0061084725894033,being_still
4.124525390625,0.4618045091629028,0.1552295684814453,0.3637380599975586,0.0285571087151765,-0.0238230433315038,0.0038177953101694,being_still
4.1439033203125,0.51220703125,0.2053985595703125,0.4774789810180664,0.0957503095269203,-0.0308477859944105,-0.009620844386518,being_still
4.163281005859375,0.406192421913147,0.1894688606262207,0.1745171546936035,0.1913478970527649,-0.0226013492792844,-0.027793550863862,being_still
4.182658935546875,0.3433187007904053,0.2107295989990234,-0.1135320663452148,0.2113531529903412,0.0029015245381742,-0.0363454110920429,being_still
4.20203662109375,0.3819977045059204,0.2094888687133789,-0.4709453582763672,0.1638597846031189,0.0496313385665416,-0.0390942245721817,being_still
