time,seconds_elapsed,z,y,x
1761397157224051500,0.121051513671875,0.0587940476834774,-0.2498365342617035,0.07727217674255371
1761397157243428000,0.140427978515625,0.12110047042369843,-0.040010496973991394,-0.049173206090927124
1761397157262805000,0.159804931640625,0.07391251623630524,0.08032641559839249,-0.13499724864959717
1761397157282182000,0.179181884765625,0.06062658876180649,0.1438545286655426,-0.18585027754306793
1761397157301558500,0.19855859375,0.12873606383800507,0.14935214817523956,-0.17118994891643524
1761397157320935400,0.217935302734375,0.2480039894580841,-0.12552911043167114,-0.04886778071522713
1761397157340312300,0.237312255859375,0.34818294644355774,-0.43568679690361023,0.0787992998957634
1761397157359689000,0.25668896484375,0.3837648034095764,-0.1620272397994995,-0.09712471067905426
1761397157379065900,0.27606591796875,0.3843756318092346,0.2513636350631714,-0.5218162536621094
1761397157398442800,0.29544287109375,0.5477772951126099,0.6119162440299988,-0.8541171550750732
1761397157417819400,0.3148193359375,0.621995210647583,0.7560762166976929,-0.9376505613327026
1761397157437196300,0.3341962890625,0.6345176100730896,0.617719292640686,-0.40712970495224
1761397157456573200,0.3535732421875,0.40819868445396423,0.2930539846420288,0.2223484069108963
1761397157475936300,0.372936279296875,0.3518480062484741,-0.021685076877474785,0.6826218366622925
1761397157495326700,0.39232666015625,0.37078428268432617,-0.45049986243247986,0.3549022674560547
1761397157514703600,0.41170361328125,0.40667155385017395,-0.47951510548591614,-0.4900522232055664
1761397157534066700,0.431066650390625,0.497229665517807,-0.39888325333595276,-0.8043331503868103
1761397157553457200,0.45045703125,0.38575005531311035,-0.5346440672874451,-0.7774558663368225
1761397157572833800,0.469833740234375,0.44011545181274414,-1.3085875511169434,-0.8666395545005798
1761397157592210700,0.489210693359375,0.5445703268051147,-1.3967022895812988,-0.61970454454422
1761397157611587600,0.508587646484375,0.2805316150188446,-0.3277195692062378,-0.01511846948415041
1761397157630964200,0.527964111328125,0.2793098986148834,0.2858765125274658,0.15347537398338318
1761397157650327600,0.54732763671875,0.6186355352401733,-0.367730051279068,-0.07146912813186646
1761397157669718000,0.566718017578125,0.70797199010849,-0.7962393760681152,0.4390464723110199
