time,seconds_elapsed,z,y,x
1761397427550674700,0.2426748046875,0.07128524780273438,-0.3421440124511719,0.08173370361328125
1761397427570051600,0.262051513671875,0.057999610900878906,-0.3749709129333496,0.36656010150909424
1761397427589428500,0.281428466796875,-0.333981990814209,-0.39322566986083984,0.35790181159973145
1761397427608805400,0.300805419921875,-0.3325047492980957,-0.45653676986694336,0.30253899097442627
1761397427628182300,0.320182373046875,-0.29610681533813477,-0.4629240036010742,0.4366511106491089
1761397427647559400,0.339559326171875,-0.48714447021484375,-0.40787744522094727,0.6123854517936707
1761397427666936300,0.358936279296875,-0.6167597770690918,-0.4625372886657715,0.6252056360244751
1761397427686313200,0.378313232421875,-0.6838011741638184,-0.3745388984680176,0.5397804975509644
1761397427705690000,0.397690185546875,-0.6818995475769043,-0.3442997932434082,0.786006510257721
1761397427725067000,0.41706689453125,-0.9934887886047363,-0.3344993591308594,1.074263334274292
1761397427744444000,0.43644384765625,-0.7154035568237305,-0.49892091751098633,1.004294514656067
1761397427763821000,0.455821044921875,0.3829374313354492,-0.3747215270996094,0.49215829372406006
1761397427783198000,0.475197998046875,1.8152222633361816,-0.05399036407470703,0.5399746894836426
1761397427802561300,0.494561279296875,0.8855838775634766,-0.3671398162841797,0.7368464469909668
1761397427821951700,0.51395166015625,-4.171844959259033,-1.7119417190551758,1.4723191261291504
1761397427841328600,0.53332861328125,-6.703917503356934,-0.7413663864135742,1.0300018787384033
1761397427860692200,0.552692138671875,-3.1685009002685547,2.503973960876465,0.1279670000076294
1761397427880082700,0.572082763671875,1.8568940162658691,3.077068328857422,-0.26660454273223877
1761397427899459600,0.59145947265625,4.411533355712891,3.8691067695617676,-2.760526657104492
1761397427918823000,0.610822998046875,5.792342185974121,4.723760604858398,-4.7443342208862305
1761397427938213600,0.630213623046875,6.385906219482422,4.027013301849365,-3.025707244873047
1761397427957590500,0.649590576171875,6.7386322021484375,3.385906219482422,-0.293766051530838
1761397427976953900,0.668953857421875,7.172432899475098,2.3958020210266113,2.2709531784057617
1761397427996344300,0.68834423828125,5.855589866638184,0.20095300674438477,3.353684186935425
1761397428015721200,0.70772119140625,2.0169677734375,-2.279815435409546,3.2961063385009766
1761397428035084800,0.727084716796875,-1.4296722412109375,-3.8208141326904297,0.982919454574585
1761397428054475300,0.746475341796875,-4.268205165863037,-4.959676742553711,-0.9419639110565186
1761397428073852200,0.76585205078125,-9.773660659790039,-6.057811260223389,-3.5233960151672363
1761397428093215500,0.785215576171875,-11.567874908447266,-7.133810997009277,-3.8144736289978027
1761397428112606000,0.80460595703125,-7.5910186767578125,-7.476513862609863,-1.5061962604522705
1761397428131983000,0.823983154296875,-4.9177751541137695,-7.0886969566345215,0.5867505073547363
1761397428151360000,0.843360107421875,-5.21092414855957,-8.983724594116211,1.6555812358856201
1761397428170737000,0.86273681640625,-4.687361717224121,-6.673712730407715,-2.278078079223633
1761397428190113800,0.88211376953125,-6.990423202514648,-4.806493282318115,-5.0501813888549805
1761397428209477400,0.901477294921875,-7.091203212738037,-4.508846282958984,-6.23769474029541
1761397428228867800,0.920867919921875,-3.6271963119506836,-2.683295965194702,-5.674233436584473
1761397428248244700,0.94024462890625,2.493727684020996,-0.7050447463989258,-3.4781417846679688
1761397428267608000,0.959608154296875,6.730294227600098,1.7759175300598145,1.6838252544403076
1761397428286998500,0.97899853515625,7.112305164337158,2.623213052749634,10.316611289978027
1761397428306375400,0.99837548828125,9.930639266967773,0.5473387241363525,17.622377395629883
1761397428325739000,1.017739013671875,15.154325485229492,-1.3392865657806396,16.75417709350586
1761397428345129500,1.03712939453125,15.8314847946167,2.372579574584961,5.242599010467529
1761397428364506400,1.05650634765625,12.400497436523438,3.688446521759033,1.5432796478271484
1761397428383869700,1.07586962890625,9.720656394958496,4.563355445861816,0.7881240844726562
1761397428403260200,1.09526025390625,5.334519386291504,4.546333312988281,0.7142162322998047
1761397428422637000,1.114636962890625,-0.5889601707458496,4.800955772399902,-0.6370444297790527
1761397428442000600,1.134000732421875,-6.622409343719482,5.555165767669678,-3.7771029472351074
1761397428461391000,1.15339111328125,-11.32773208618164,3.9913418292999268,-4.2600274085998535
1761397428480768000,1.17276806640625,-13.264188766479492,3.0141425132751465,-4.37612771987915
1761397428500131600,1.192131591796875,-13.487800598144531,3.386826515197754,-7.1910319328308105
1761397428519521800,1.211521728515625,-12.623440742492676,3.305452585220337,-8.577054977416992
1761397428538899000,1.23089892578125,-11.290982246398926,3.1296393871307373,-9.195094108581543
1761397428558262300,1.25026220703125,-8.400053977966309,2.4855644702911377,-9.13968276977539
1761397428577652700,1.26965283203125,0.1459808349609375,2.666574478149414,-6.5631561279296875
1761397428597029600,1.289029541015625,4.935802459716797,2.9920501708984375,-2.1828746795654297
1761397428616393200,1.308393310546875,7.545771598815918,2.90777325630188,0.3188309669494629
1761397428635783700,1.32778369140625,18.915775299072266,1.149674892425537,1.61505126953125
1761397428655160600,1.34716064453125,31.61867904663086,-4.0616135597229,11.812492370605469
1761397428674524000,1.36652392578125,29.682382583618164,-7.978288173675537,22.728307723999023
1761397428693914400,1.385914306640625,14.038335800170898,-6.5176100730896,20.165781021118164
1761397428713291300,1.405291259765625,-2.0354270935058594,-2.355445384979248,11.282756805419922
1761397428732654800,1.42465478515625,-7.7704176902771,-0.8877604007720947,5.548598766326904
1761397428752045300,1.44404541015625,-6.366692543029785,-0.375705361366272,0.33729982376098633
