time,seconds_elapsed,z,y,x
1761299153101826000,0.076825927734375,-0.2385012976050377,-0.07205342881977558,-0.0657766135726124
1761299153121949000,0.096948974609375,-0.31100948445498944,-0.03096943102031946,-0.1944918408129364
1761299153142072000,0.117072021484375,-0.35731647759974,0.018111410751938818,-0.14754961850456894
1761299153162196000,0.137196044921875,-0.1932043582856655,0.10164952566027641,-0.0997835856579244
1761299153182318800,0.15731884765625,0.05801905824840069,0.07643383586108685,-0.10846358958929776
1761299153202442000,0.17744189453125,0.3834621417254209,0.10956599787324667,-0.07321260879226028
1761299153222564900,0.19756494140625,0.7497837635576725,0.10183481909930706,0.0671720134537667
1761299153242688000,0.21768798828125,0.8479483697116375,0.012966449078917502,0.17451076373159885
1761299153262811000,0.237810791015625,0.6542454142540692,-0.09247223973125218,0.17998437283709645
1761299153282934800,0.257934814453125,0.3339899625480175,-0.1540761707291007,0.13280512690246105
1761299153303058000,0.278057861328125,-0.15284195275902748,-0.20989070467054843,0.2442971974674612
1761299153323180800,0.298180908203125,-0.37865561822652816,-0.08526742291897535,0.22138971154540776
1761299153343304000,0.318303955078125,-0.16598551197052,-0.12690291712135077,0.10970292212590575
1761299153363426800,0.3384267578125,-0.3483598486840725,-0.33499358663260936,-0.007343129304423928
1761299153383551000,0.358551025390625,-0.8476356505006551,-0.346385626001656,-0.2421658845271915
1761299153403673900,0.378673828125,-0.9390420145660638,-0.35156828933656215,-0.3189512372396886
1761299153423797000,0.398796875,-0.49650166092813014,-0.37119331952184437,-0.1993880884218961
1761299153443920000,0.418919921875,-0.10094283869564533,-0.2962836244881153,-0.157429353614524
1761299153464043000,0.43904296875,0.09016717765927314,-0.15498422548472882,-0.08105323929004371
1761299153484167000,0.4591669921875,-0.004935118314623833,0.06836275760829448,-0.0767643829897046
1761299153504289800,0.479289794921875,0.0562713377982378,0.1974377580717206,-0.07754691166952252
1761299153524413000,0.499412841796875,0.3357937970995903,0.21607406948059796,-0.026878727640584108
