time,seconds_elapsed,z,y,x
1761299153101826000,0.076825927734375,0.04633979871869087,0.08911062031984329,-0.06745656579732895
1761299153121949000,0.096948974609375,0.008828502148389816,0.11444822698831558,-0.01962471567094326
1761299153142072000,0.117072021484375,0.005742824170738459,0.07659142464399338,0.09543704241514206
1761299153162196000,0.137196044921875,0.0022651946637779474,0.06176270544528961,0.17326101660728455
1761299153182318800,0.15731884765625,-0.0007034789305180311,0.11297149211168289,0.16142481565475464
1761299153202442000,0.17744189453125,-0.000002639833837747574,0.18569910526275635,0.10604512691497803
1761299153222564900,0.19756494140625,0.02402505837380886,0.1674136072397232,0.023470500484108925
1761299153242688000,0.21768798828125,0.03934677690267563,0.06459366530179977,-0.04097763076424599
1761299153262811000,0.237810791015625,0.058035705238580704,-0.01876005344092846,-0.06297346204519272
1761299153282934800,0.257934814453125,0.03993832319974899,-0.12702873349189758,-0.04516305401921272
1761299153303058000,0.278057861328125,0.02053612470626831,-0.26685211062431335,0.04741870239377022
1761299153323180800,0.298180908203125,0.05419686809182167,-0.2726210057735443,0.10816836357116699
1761299153343304000,0.318303955078125,0.08101223409175873,-0.22832918167114258,-0.0036199535243213177
1761299153363426800,0.3384267578125,0.07249172031879425,-0.1282864660024643,-0.1259743720293045
1761299153383551000,0.358551025390625,0.05244962498545647,0.01989186927676201,-0.07278688251972198
1761299153403673900,0.378673828125,-0.01538834162056446,0.07706458866596222,0.0627450942993164
1761299153423797000,0.398796875,-0.04715738818049431,0.08887197822332382,0.1506066471338272
1761299153443920000,0.418919921875,-0.07840698212385178,0.042726024985313416,0.15882673859596252
1761299153464043000,0.43904296875,-0.10153783857822418,-0.0016644694842398167,0.08776753395795822
1761299153484167000,0.4591669921875,-0.08739688992500305,0.05278214439749718,0.03222527727484703
1761299153504289800,0.479289794921875,-0.08658060431480408,0.12309454381465912,0.01411386113613844
1761299153524413000,0.499412841796875,-0.09419919550418854,0.10727306455373764,-0.0003702365211211145
1761299153544535800,0.519535888671875,-0.09082803875207901,0.06796190142631531,-0.00500931590795517
1761299153564659000,0.539658935546875,-0.06725715100765228,0.005886889062821865,-0.011249322444200516
1761299153584781800,0.55978173828125,-0.01468024030327797,-0.07355381548404694,-0.06573490798473358
1761299153604906000,0.579906005859375,0.01039215736091137,-0.09004756808280945,-0.14644907414913177
1761299153625028900,0.60002880859375,-0.0125703364610672,-0.04661865904927254,-0.16710497438907623
1761299153645151700,0.62015185546875,-0.027941323816776276,-0.06920325756072998,-0.1185777336359024
1761299153665275000,0.64027490234375,-0.007438145577907562,-0.13825088739395142,-0.04947637394070625
1761299153685397800,0.660397705078125,-0.004187404178082943,-0.1507827490568161,-0.015267839655280113
1761299153705522200,0.680522216796875,-0.04531890153884888,-0.08894132077693939,-0.02460932731628418
1761299153725645000,0.70064501953125,-0.08954010158777237,-0.006502348463982344,-0.030486637726426125
1761299153745768200,0.720768310546875,-0.10809610784053802,0.05931194871664047,0.013412045314908028
1761299153765891000,0.74089111328125,-0.09972997009754181,0.0941564291715622,0.06780268251895905
1761299153786014200,0.76101416015625,-0.09530198574066162,0.1420953869819641,0.09939811378717422
1761299153806136800,0.78113671875,-0.13649354875087738,0.14864960312843323,0.06567233800888062
1761299153826261000,0.801260986328125,-0.1651359498500824,0.14197058975696564,0.007859463803470135
1761299153846384000,0.821384033203125,-0.18088136613368988,0.027764970436692238,-0.04548522084951401
1761299153866507000,0.841507080078125,-0.14215664565563202,-0.10872536152601242,-0.052165549248456955
1761299153886630100,0.861630126953125,-0.059724513441324234,-0.17371730506420135,-0.028666570782661438
1761299153906753000,0.8817529296875,0.011223849840462208,-0.19350707530975342,-0.03228970989584923
1761299153926877000,0.901876953125,0.03505643829703331,-0.16440549492835999,-0.02734174020588398
1761299153947000000,0.922,0.055903926491737366,-0.0898180678486824,-0.060773734003305435
1761299153967123000,0.942123046875,0.0766083151102066,-0.06293600797653198,-0.13274015486240387
1761299153987246000,0.96224609375,0.08232423663139343,-0.06434261053800583,-0.10260897129774094
1761299154007369000,0.982368896484375,0.07392708957195282,-0.07184313237667084,0.020889392122626305
1761299154027492000,1.0024921875,0.06753746420145035,0.025416169315576553,0.11445576697587967
1761299154047616000,1.022615966796875,0.03566744923591614,0.12522947788238525,0.0958133190870285
1761299154067738600,1.042738525390625,0.00241649616509676,0.19937662780284882,0.04471748694777489
1761299154087861500,1.062861572265625,-0.02247055247426033,0.19851058721542358,0.013739071786403656
1761299154107984600,1.082984619140625,-0.04422897845506668,0.20468220114707947,-0.02176513709127903
1761299154128107500,1.103107421875,-0.07066074758768082,0.20907758176326752,-0.09395511448383331
1761299154148231400,1.1232314453125,-0.07287527620792389,0.16935139894485474,-0.12451612204313278
1761299154168354600,1.1433544921875,-0.04600062966346741,0.18321973085403442,-0.09189976751804352
1761299154188477400,1.1634775390625,0.016308244317770004,0.1915222853422165,-0.08502766489982605
1761299154208600600,1.1836005859375,0.0703289806842804,0.12646028399467468,-0.06733371317386627
1761299154228723500,1.203723388671875,0.11267460882663727,0.03169446438550949,-0.03357743099331856
1761299154248846600,1.2238466796875,0.14201197028160095,-0.04880160093307495,-0.006896496284753084
1761299154268970500,1.243970458984375,0.15936267375946045,-0.07040124386548996,-0.01199995819479227
1761299154289093400,1.26409326171875,0.17822971940040588,-0.042769089341163635,0.005016852170228958
1761299154309216500,1.284216552734375,0.1824175864458084,0.028005242347717285,0.04389076679944992
1761299154329339400,1.30433935546875,0.1500900834798813,0.0768531858921051,0.06186414510011673
1761299154349462500,1.324462646484375,0.10844709724187851,0.07802526652812958,0.06451880186796188
1761299154369586400,1.34458642578125,0.09383028745651245,0.03945516049861908,0.09980244189500809
1761299154389709600,1.36470947265625,0.1038876622915268,0.059869833290576935,0.13681544363498688
1761299154409832400,1.38483251953125,0.0729626715183258,0.12021400779485703,0.11912678182125092
