time,seconds_elapsed,z,y,x
1761299745279827700,0.06082763671875,-0.596221923828125,-0.412689208984375,0.1762847900390625
1761299745299949800,0.08094970703125,-0.615478515625,-0.403778076171875,0.073822021484375
1761299745320070700,0.101070556640625,-0.760955810546875,-0.41546630859375,-0.024444580078125
1761299745340192800,0.12119287109375,-1.0526275634765625,-0.3424224853515625,-0.15399169921875
1761299745360315000,0.14131494140625,-1.0852508544921875,-0.267822265625,-0.1241912841796875
1761299745380435700,0.161435791015625,-0.848388671875,-0.30731201171875,0.0228729248046875
1761299745400557800,0.181557861328125,-0.6002044677734375,-0.3404998779296875,0.158905029296875
1761299745420679000,0.201678955078125,-0.6016693115234375,-0.38134765625,0.0442657470703125
1761299745440801000,0.221801025390625,-0.6259307861328125,-0.360015869140625,-0.1138458251953125
1761299745460922600,0.241922607421875,-0.6343231201171875,-0.4155120849609375,-0.18243408203125
1761299745481043700,0.262043701171875,-0.6510772705078125,-0.4188079833984375,-0.20709228515625
1761299745501165800,0.282165771484375,-0.8725433349609375,-0.4331512451171875,-0.1406707763671875
1761299745521286700,0.30228662109375,-1.098846435546875,-0.37701416015625,-0.190277099609375
1761299745541408800,0.32240869140625,-1.095916748046875,-0.3807830810546875,-0.2315216064453125
1761299745561531000,0.34253076171875,-0.8468170166015625,-0.4029693603515625,-0.254791259765625
1761299745581652000,0.36265185546875,-0.674102783203125,-0.4621734619140625,-0.26153564453125
1761299745601773800,0.38277392578125,-0.7425537109375,-0.4647979736328125,-0.228057861328125
1761299745621895700,0.402895751953125,-0.942291259765625,-0.4117889404296875,-0.247406005859375
1761299745642017000,0.42301708984375,-1.092803955078125,-0.409423828125,-0.295867919921875
1761299745662139100,0.44313916015625,-1.205078125,-0.4425048828125,-0.3996429443359375
1761299745682260200,0.46326025390625,-1.1935577392578125,-0.4570159912109375,-0.3765411376953125
1761299745702382300,0.48338232421875,-1.19964599609375,-0.3872528076171875,-0.22174072265625
1761299745722504200,0.503504150390625,-1.246337890625,-0.2632293701171875,-0.1129302978515625
1761299745742625300,0.523625244140625,-1.23883056640625,-0.2262420654296875,-0.091644287109375
1761299745762747400,0.543747314453125,-1.1309661865234375,-0.2785797119140625,-0.172088623046875
1761299745782869200,0.563869140625,-0.8410491943359375,-0.3550262451171875,-0.22052001953125
1761299745802990000,0.583989990234375,-0.652557373046875,-0.46905517578125,-0.194671630859375
1761299745823112200,0.6041123046875,-0.6085052490234375,-0.5086212158203125,-0.200408935546875
